N,이사람들이 정신이 있나없나 가뜩이나 푸틴이 돕는나라 있으면 핵쓰겠다고 그러는데 당신들 객기에 우리나라가 핵사용 뽄베기 국가가 되면 어쩔려고 그러냐 갈려면 국적 버리고가서 도와라
P,아갈파이터 빨갱이들이랑 질이다르다~~~
N,진짜 제대로 갔는지는 모르겠다.. ㅋㅋ
P,유튭 컨텐츠 뽑으러 간거아니라면 멋찌다
N,멋있기는 개뿔! 얘는 늘 범법행동을하더라 벌금또 생긴겠네! 국가에서 하지말라고한 행동은 꼭 하더라 심하게 관종병인듯!
P,이근 멋지다 자랑 스럽다 꼭 성공해서 돌아오길 건투를 빈다
P,무식한 댓글들 이해할수가없네ㅡㅡ관종이라고 다 전쟁터까지 갑니까? 니들은 죽어도 못할 정말 어려운일을 하는사람들에게 이러지들 말자요.
P,다시 보게 되네
P,다른게 다 가짜라도 저건 진짜다 인정!!!
P,꼭 살아서 귀환하라~~~~♡
N,딸근?
P,푸틴모가지따와라
P,진짜사나이
P,진짜 멋지십니다.
N,사람으로서는 멋지지만 나라와 헌법이 있고 국제적 마찰이 생길 수 있다.
P,응원합니다.~ 그래선데 그 크림반도 쳐들어가서 거기 핵시설 장악하는것이.. ㅋㅋㅋ
P,묵묵히 자신의 길을 가는 사람들이 있다. 그런 사람들 때문에 세상이 진보하고 빛이 난다. 건투와 무사귀환울 빕니다~~~~~
N,이런애들이 가야 도움이되지 ~^ 장하다
N,정말 옳은 일을 위해서 갔겠냐 ..... 솔직히 의심히 든다 .....만약 진실로 옳은 일을 간거라면 백배 천배 사과한다 ..... 하지만 본인의 구설수 덮기위한 행동으로 보이는것도 사실이다 ..... 이왕 가신거 한국 군인의 강함을 보여주시길 바란다 ....
P,SEAL은 멘탈이 키보드랑 악알희로 먹고사는 애들하고 다른차원임.
P,와...전과 올리시고 꼭 살아 돌아 오시길!! ^^ 명분 있고 옳은 일에 용맹을 보이시니 대단하십니다 👍 👍 👍 👍 👍
P,무사히만 돌아와주세요!
P,그래 가서 탱크 몇대 전투기 몇대 추락시키고와라....
N,관종이네 갈거면 비밀리에 조용히 가서 돕던가? 목적이 머지?
N,진짜 전쟁 참여하러가는줄 아네
P,ㅠㅠ 꼭 살아서 돌아오세요 !!!
P,이재명이 아주 싫어하겠군
N,개입안하는데 이유가 있지 미국정부 한국정부가 몰라서 가만히 있겠나? 가서 일이나 키우지 마시길
P,무사트가 알게 모르게 교전지역 용병으로 자원해서 참전한적 많음
P,"이근이 진짜사나이고, 강철부대 놈들은 가짜사나이다"
P,무사귀환을 기원합니다!
Nm"대단함, 유튜브 영상 올리는 관종쇼까지는 하지 말자"
P,707 영철님 보고계십니까??
P,푸틴 대갈통들고와라
P,진짜 사나이닷!!
N,쇼맨쉽~!!! ㅋㅋㅋ
N,군인 정신은 멋지지만 너무 위험하네요혹시라도 외교적인 문제로 번질까 걱정도 됩니다 우선은 같이 간 팀원들과 무사히 부상없이 돌아오세요
P,힘들었나...이제 그만!! 꼭 살아 돌아오길 바랍니다
N,ㅎㅎㅎ 니도 참
P,대한민국을 대표해서 간다는 말은 하지 마시고 개인적 사명을 가지고 간다고 하세요. 꼭 살아서 돌아오길 바라겠습니다.
P,"우크라이나라는 먼 타국을 위한 당신과 ROKSEAL의 행동에 진정한 경의를 표하며, 여러분들의 활동을 진심으로 응원합니다. 대한민국의 국격을 높이고 자랑스럽조력하는 여러분들은 과연 진정한 애국자요, 침공에 맞선 진정한 세계시민입니다. 부디, 아니 반드시, 살아서 돌아오십시오. 살아서 국민들에게 여러분들의 숭고하고 빛나는 영웅담을 들려주십시오! 그대들의 영광스런 행동에 진심이란 존경을 표하는 바입니다."
P,살아서 와라
N,관종 죽어가며후회할듯
N,댓글 보니 그나물에 그밥이다.
P,"나라님도 눈치보며 못하는일을 하셨네요! 존경합니다. 건강히 돌아오세요, 돌아오실때는 이나라가 많이 바뀌어있을겁니다!"
N,이건 좀 오바인듯
N,진짜 우크라이나 간거 맞음? 확실함?
P,이런거로 처벌하면 문제가있는거지
P,무사귀환...
N,나대지마
P,대통령이 이재명으로 당선당하면 저렇게 처벌무릎쓰고 다녀오는 의용군들 가중처벌할듯. 러시아 자극한 우크라이나가 잘못했다고 말한 이재명이니까
P,갈것 같더라 ㅎㅎㅎㅎ 무사 귀환 하세요!
P,가세연 쓰레기 때문에 고생 많이 했을텐데...ㅜㅜ살아서 오세요..
N,전투지원 이라면 진짜멋진사나이고 병참지원이라면 약간 보여주기식 아닐까요
P,조용히 무사히 다녀오길
P,와 ......
N,음~~~글쎄~~~ 글쎄~~~ 처벌을 논하는 자체보단 뭔가 이해적인 부분이 어렵다.
P,잘다녀와. 건강히.
N,제2의 샘물교회사건이 될까봐 걱정이네 본인 행동에 반드시 책임을지고 부디 한국의 세금과 외교력을 낭비하는 일은 만들지 마시길 바랍니다
N,쫌!
N,어그로 끌지말고 그냥 조용히 다녀오세요. 용기는 지지하며 무사귀환 기원합니다.
P,누가 전쟁터에 목숨걸고 지원해서 갈수있겟나 ᆢ용기!
P,특전사 출신 문가놈도 죽기 전에 처음이자 마지막으로 옳은 짓 좀해라.
P,적에게 굽실거리는 무능한 국가는 국민을 지키지 못합니다. 의용군대장 만세! 다녀와서 독도지킴이가 되어주세요~ 윤석열은 지지합니다~
N,니들이전쟁이 얼마나무서운줄아니 ? 그걸 몰라서 가는줄아니 ?방구석에서 베그나 하니 우습게보이지 ? 이근대위는 우리 나라의 자랑입니다 !꼭 생존하시고 용기내서 가신거 댓가에 굴복하지 마시길 !
P,푸틴 제거하면 …..
N,걱정마~~~그래도 윤석열 찍을거니까~~~너네는 세계 사기꾼 윤미향으로 다 끝났어
N,생각이 없는거지.
P,함내요~^^
P,이야 머찌다 유튜브한답시고 아가리만 터는 인간들이랑 급이 다르네요 다시 보았습니다
P,목숨도 걸린 어려운 결정이다 잘되서 돌아와도 힘든 고행길이다 키보드워리어들 이번엔 좀 봐줘라 전에 이런저런 구설수는 죽일정도까지는 아니잖냐 자기가 배운기술과 정의를 위해 간건데 그럴사람 많지 않다 우리나라 군인의 위상을 널리 알리고 무사히 귀환하길 바랍니다 굿럭 !
P,응원합니다. 꼭 살아서 돌아오십시오.당신은 진정한 군인 입니다.
N,갈거면 조용히 가지 왜 인스타 사진은 올리고 가는거냐
N,나라전쟁에 허락없이 참전해도 되는거임?
N,이왕 출국한거 큰성과올리고 살아돌아오길 바랍니다 단 언론에 절대노출않되길 바랍니다 전쟁후 러시아에 우리가 보복당할수 있습니다
P,꼭 살아 돌아 오셔야 합니다!!!
P,이놈 졸라 멋지네ㅎ 그래 너가 옳아..화이팅이다
P,쉽지않은 선택이였을 텐데용기에 박수를 보냅니다 꼭 팀전원 살아돌아오길 기원합니다 응원할게요!!
P,이근 멋지다…
N,여긴 대테러가 아니라 전쟁인데... 미사일이랑 포가 날라오는데... 아무튼 무사하시길 빕니다
P,꼭 살아돌아오시길…
P,살아서돌아온다면 처벌 받게다는말이 감동이내요부디 다시볼수있기를 바람니다
P,멋지다.지켜주고 살아서 돌아오길 필승 단결 충성
P,와… 몇몇 사건으로 안좋게만 봤던게 사실인데. 이 기사보고 다시봤습니다. 속으로는 마음먹어도 저렇게 실천할 수 있는 사람이 몇이나 될까요? 당신의 용기에 경의를 표합니다. 무사히 돌아오시길 바라요.
P,누구도 못하는 멋있네..역시 이근위네
P,키보드 워리어나 말로 떠드는 사람들보다 백배는 멋집니다… 국위선양하시고 꼭 건강한 모습으로 한국에 돌아오시길 바랍니다~
P,아 정말 피가 끓는다 멋지다 이근대위 평화의 수호자 꼭 승리하고 오십시오 필승
P,실전을 경험해야 진정한 군인이다
N,관심종자들 기사 올리지 마라.
P,이근이 대통령하자
P,응원합니다
P,이왕 간거 대한민국 특수부대의 의용을 보여주길
N,갈거면 조용히가던가관종 관심받고 유튜브수익얻으려고 ㅉㅉ
P,정의로운 선택에 존경을 표합니다. 무사히 돌아오십시오. 밝게 웃는 얼굴로 돌아오십시오!
N,우크 입국 10만에 사망기사나올것같다ㅡㅡ
P,영철아~ 너는 안 가냐?
P,나라를.대신해.고맙네. 사지육신.건강하게. 살아서. 돌아오길.
N,법대로 사는 사람들 보면 거의 다 양아치 수준
N,우크라 미녀들 많지
N,일마 우크라까지 가서 성추행하면 나라망신이다
N,어느총 쏘러 가는거냐?
N,미련한 애다.우크라국민들은 1주일에 100만명이상이 피난가는상황에서 넌 뭐한다고 죽음의ㅇ길을 가니? 못났다.
P,말만 하는 인간은 아니네 살아서 위상을 전하라
P,이근 1000킬만 하고 꼭 살아서 와라
P,대단합니다. 임무 무사히 마치고 돌아오세요
N,그냥사기꾼
P,이걸 처벌하면 대한민국 쓰레기
P,결단력 하나만큼은 존중받아 마땅하다
P,푸틴 모가지따서 폼나게 꼭 오세요 화이팅~~
N,돈은 갚아주고 출국하는거가?
N,이미지 클린의 기회라 생각했겠군. 대의를 위해서 행동하는 영웅은 아니고. . .그냥 본인의 입신양명을 위해서겠지만 머리+결단력 좋은건 인정.
P,쉽지않은 일.. 대단하긴하네
P,"정치인들도다가치보내라,이근대위한명보다못한더불어정치인들"
P,꼭 무사히 돌아와주세요 기도할게요
N,후방에서 유튜브 조회수나 빨고올거 같은데
P,참 의인..멋지다..
P,처벌하지마세요.용감한상을 주지못할망정!!
N,진짜 하지말란건 좀 하지마라 그러다 죽으면 나라탓할거같은데?
N,이근 용기있는행동은좋으나대한민국법테두리안에서행동하시길바람니다!!어차피행동한거팀원들과꼭살아서조국의로돌아오길바람니다!!
P,이근대위에게 책임물으면 민원겁나 넣는다ㅡㅡ
P,당신의 무사귀환을 기도합니다.꼭 봐요.화이팅~!
P,"더 중요한 가치가 있기때문에 목숨걸고 가는겁니다. 정부한테 책임지라고 한것도 아니고 자기목숨 내걸고 옳은일을 하기위해 용기내신분인데 ,본인스스로 판단을 존중해주는것이 맞지않나요? 우크라이나를 위해서 정부가 못하는 일을 우리 국민 스스로가 해주고 있네요 . 자랑스럽습니다. 꼭 살아돌아오시길 기원합니다. 법은 최소한이여야 한다고 들었습니다. 목숨을 내걸고 본인이 판단하였다면, 벌을 주기보다는 응원하고 묵묵히 지원해줘야 하는게 맞다고 생각합니다. 우크라이나를 돕는일은 옳은 일이니까요"
P,람보.
N,이것도 기회라고 보는 사람이 있고... 세상 참 말세다.
N,이건 멋있는건 좀 아닌거 같아요.
N,행동으로 실천하든 말든 그게 중요한게 아니고 금지국가로 지정했는데 그걸 어기고 가냐?? 관심종자냐뭐냐
N,총으로 사람은 죽여 봤는지? 전투중 당신이 죽인 사람은 어떤명분 인지? 결코 애국이 라는 말은 사용 하지 말길...
N,얘 튀었네 수사받을까봐ㅋ
P,관종인가 싶다가도 어떤관종이 목숨 걸고 관종짓 하겠냐. 부디 모든 팀원이 살아서 무사귀환하시길.
N,우크라이나 여성분들 조심해라
P,진짜 남자다 욕허지들 마셔
P,나도 가고싶다! 가게해줘!
P,아가리만 놀려대는 의원님들과는 차원이다르네
N,잘 모르겠다.
P,가서 외국인용병지원하면 레전드고 걍방송키고 입만나불대다오면 관종인증
N,근데 확실히 관종급인거 같긴 함..
P,사나이
P,이근씨. 무사히 돌아오십시오. 작은 힘이지만 당신을 응원합니다.
P,오 이건 좀 멋있네
P,갈것같았는데 진짜갔네
P,행운이 함께하길 빕니다.
P,대단하시네요모두 무사히 귀국할수있기를 바랍니다.
N,개껄깝떨지말고 울진 산불이나 끄러 가라 유튜브방송거리 생겨서 쌩쑈허짐말고 ..너땜에 애먼 대한민국구민 다치면..? 어쩔거야?
P,우크라 미녀 보러 간거 아니고? ㅋㅋ
N,쇼
N,이해가 안되네..... 일단 저건 위법인데... 왜이렇게 사람들이 응원하지..? 범법행위인데...... 도움을 주고 싶다면 무기 살돈을 지원해줘야지
P,고맙습니다!! 죽지말고 살아 돌아와요!! 대한민국 인재!!!!
N,이건 오바다 일개 개인신분으로 간다고 뭐할수있겠냐?
N,대위? 능력도 안되는게 관종이네
N,조용이갔다오지
P,우리는 그의 자유를 침해할 권리가 없습니다. 처벌은 국가에서 하는 것. 그저 총알이 그들을 피해가길 바랍니다.
N,갔다오면 몸값이 뛸걸 확신했기에 저렇게 하는거임. 가서 무엇을 했는지 확인해보면 암
P,이근대위 꼭 멸공하고 돌아와요~~~
P,의용군에 국제법상 전쟁포로가 아닌 형사처벌을 한다는 러시아는 국제법을 들먹일 자격이 없는 전범국이다. 무식한 것이 어디서 법을 들먹이나... 범법가족 윤가처럼..
P,이건 잘했다!!꼭 많은 사람들 살리고 무사히 돌아오기를 응원한다!!
P,무사히 돌아오세요...
N,뭔가 보여주기식 하는것 같은데....이 난리리통에 가만히 있어주는게 도와주는 거다...
N,세상에나..;;; 아무일없기를ㄷㄷㄷ
P,나도가고싶네 멋지네 살아돌아오길
N,열심히 싸우다 장렬히 전사하길 바란다
P,우리정부도 그냥 모른체 넘어갑시다 정부가 발벗고 도와주지는 못할망정 순수한 의용군을 처벌하는건 안됩니다 이근대위 지지합니다
P,나는 의용군 모집한다는 소식에 상상만으로도 무섭던데.대단하네. 부디 무사귀환. 킬 욕심 내지말고 승리하시길
N,생각이 없구나~ 자네가 무슨 도움이 될까 싶다
P,우크라를 위해 뭔가를 하고싶어도 못하는 저로써는 굉장히 심장뛰는일이네요. 어려운 상황속에서 나중에 불이익을 감수하면서까지 옳다고생각하는일을 실천하는것자체가 존경받아마땅합니다.
N,전쟁으로 도움을 갈려고 더욱 바보처럼 되으세여..상남자아닙니다..유감하네요..음모대하여 잘모겠구나요..
N,가서 러시아 공수부대 한 100명만 죽이고 너도 장렬하게 산화해라.
N,비행기가 우크라이나 상공은 못 들어가는데 옆나라에서 들어가야하는데 우크라이나로 검문소에서 들여 보내주나??? 궁금하구만????
N,산불이나 도우세여ㅜ
N,ㅋㅋ100% 어그로다. 우크라로 가는건 맞겠지만
P,이런분이 차기 대통감이다
P,이근 캡틴 무슨이유던간에 당신을 존경합니다.목숨 걸고 떠난 이근 캡틴 기억합니다
N,국방부랑 소송중인 돈이나 빨리 갚아라. 혈세 교육비 먹튀한 인간이 우크라이나가서 오지랖은...
P,이대위 화이팅! 살아돌아오라!
N,풉....
P,와ㅣ 진짜 멋진남자시네ㅡㅡ 실아서봅시다
P,우크라이나대사관 통하면 자원입대 가능하다고 들었는데... 아무튼 이근 정도면 전역했어도 준프로인데 러시아놈들 혼쭐 날듯
N,"상황에 따라서 우리나라가 강제참전국이 되거나, 본인이 정부로부터 버려질지도 모른다;;;;"
N,이번엔 두당 얼마씩 요구하려나 ㅋㅋㅋ
N,누가적이고 누가적인지도 모르면서 돕겠다고?
N,"결과에 따라 달라지겠지만..자기신념으로 한다는 행동은 멋지네요..다만, 본인도 리더가 되서 팀을 만들어 우크라이나를 도우러가니 아시겠지만 팀원중 누가 독단적으로 자기 생각대로 행동하고 움직인다면 전쟁터에서 너의 생각이 옳다고 할수 있을지..그러한 팀이 잘 돌아갈지도 ..아니면 리더로서 그러면 팀이 살아남기 어렵다고 이끌어갈지도 걱정이 되네요"
P,나도가야겟다....비행기표는 어디서구하냐
P,뜻이 정의로운걸 실천하는것 대단한 신념과 용기
N,가서 뭐하고 돌아올란지 궁금하네ㅋㅋㅋ또 우크라이나 들어가지도 못하고 돌아오는건 아니겧지ㅋㅋㅋ
P,이기고 돌아오세요~멋지사나이~~
N,전투에 직접 참가하기를...혹시 그냥 변두리에서 구호품 전달하는 사진만 찍고 오는 것은 아니겠죠?
N,진짜 얘도 관종이다 어떻게든 이슈 되려고 ...
P,당신을응원합니다 ~^^꼭! 살아오십시요 ~^^대한민국이근 화 이팅
P,영철이는 안가냐
P,가세연은 흉내도 못내지ㅋ
N,ㅋㅋㅋㅋㅋ
P,진짜 멋짐요
P,ㄹㅇ 상남자다잉….. 무사귀환 가능하냐….?
P,이재명 및 좌파언론이 초반에 우크라이나 폄하하기 바쁠때 이근 대위는 지키러 갈 생각 바로 했나보네.
N,오미크론 쳐퍼트린 목사부부는 왜 사형안시키냐?
P,이근대위 멋지다.정부가 못가게 말리는건 만약 자국민이 사살되거나.포로가 될시 확전 및 세계3차대전에 휘말릴 수 있어 못가게하는것.
P,ᆢ 어짜피 ᆢ한번 가는 인생🏳️‍🌈🏳️‍🌈🏳️‍🌈ᆢ 사나이 UDT~!!승전을 기대하며 🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈~~살아돌아오시기를 기원 합니나🇺🇲🇺🇲🇺🇲🇺🇲
P,가즈아 빨갱이 공산당 침략자들 무찌르자
P,위법? ㅋㅋㅋㅋ 전과자도 대통령 후보 나오는 나라인데???? ㅋㅋㅋ
P,입만 살아서 나불대는 가세연! 행동하는 이근
P,멋지십니다 부디 안전하게 돌아와 주세요
N,개인적으로는 멋있어보이는 행동이지만 국가의 입장에선 문제가 많다. 이런식으로 의용군들이 몰래몰래 참전하는것 보단 차라리 정식 군대를 보내라. 전시상황에선 이런 개별행동을 지양해야돼
P,와.. 이건 정말 대단하네.
N,우크여자 때문에 간다에 내 손목아지 건다
P,실수는 누구나한다그러나 넌 멋지다 존경한다 무사귀화해서 더잘나가라
N,ㅋㅋㅋㅋㅋㅋ
P,"정말 대단하고 멋지다!꼭 살아서 멋지게 돌아오세요. 안그럼 구독,좋아요,알림설정 다 취소합니다!"
N,우크라 가기전에 산불 진압이나 참여하지...
P,여행간거 아니잖아!!! 처벌하면 문정부만 더 욕먹을걸~
P,진짜 전쟁이 가깝게 느껴져부네ㅠ
N,위험한짓임..총맞으면 시체회수도 할 의무가 어디국가에도 없음..
N,여권이 문제가 아니라 형법에 위반됩니다범죄라고요..
P,막지마라
P,개멋찌다ᆢ꼭살아서 오세요!
P,포로는 되지말고 스스로 생존하기를...
N,조용히 다녀 오는것도 아니고 온 사방팔방 소문 다내고 가는데 뭐가 찐이냐 잼잇네 ㅋㅋㅋㅋ
P,사냥 잘 하고 살아서 돌아오시길....종이 쪼가리가 나라를 지켜 주질 않습니다.
N,믿을 수가 없는 인물이라... 지켜보면 알겠지... 전투영상이라도 올리기전엔 못믿
P,우리나라 해병대 공수부대도 급파하라. 공수부대 출신인 문재인 너도 가라 ..
N,헐~목숨이 여러개도 아니고 좀 무모하지않나요무사히 돌아오시길
P,"비겁한놈들 많네. ""누군 돕기싫어서 안하나"" 지껄이는것들 다들 우크라이나대사관에 기부라도 하고 하는말이지? 법이랑 규정 따졌으면 625때 우리나라도 아무도 도우면 안되었었다. 생사의기로에 있는 상대를 돕기위해 목숨을 걸었는데 박수못칠거같으면 그냥 가만있어. 치사하게 본인 못하는거 한다고 무슨 영리목적으로 하는거니어쩌느니 욕하면서 까내리지말고. 추잡해보여"
P,이근아ㅡㅡ잘가라!!!! 돌이근
P,처벌이 아니라 평화를 위해 목숨도 아끼지 않는 사람들에게 최소 평화훈장? 만들어서라도 줘야죠! 전쟁겪은 나라가 눈치보며 나서지 않는데 용기내서 자원한 개인에게 처벌이라니... 현실이 안타깝습니다. 이근대위 및 함께 하신분들이 꼭 무탈하게 귀국하시길 기원합니다. 앞으로 항상 응원하겠습니다! ^^
P,국가차원에선 허가하기 힘들었겠지요. 여러문제가 있으니..!당신의 용기에 박수를 보냅니다. 부디 좋은 결과 있기를 바라고 꼭 무사귀환하시길 빕니다!!!
P,갈줄 알았어요. 우크라이나 사람들 많이 구해주세요.
N,말안하고 갔으면 좋았을텐데 말하고 간걸 보니 관종짓으로 밖에 안보임
N,ㅁㅊ 나라에서 가지말라는데 유튜브에 눈이 멀어서 어그로끄네 지가 뭐라고 ㅉㅉ 샘물교회랑 다를게 뭐냨ㅋㅋㅋㅋ
P,응원한다 러시아군 천명정도 학살하고 돌아오라
N,누가 들으면 현역 대위인 줄 알겠네 대위 제대하고 다른 직업이 없는 사람인가? 나이 들어 보이는데 아직도 대위? 듣는 본인도 챙피하갰다 기자분 수준?
P,이건 인정해줘야지 않냐 아무리 몇몇않좋은 사건있어도.. 저런곳에 싸우러간다는게..
N,"지금 우리나라 군인들은 울진에 산불 끄고 있어요. 산불이 지금 금강소나무숲을 향하고 있는데 옛날부터 궁궐을 만들고 임금님 관을 짜던 우리 나라의 수백년된 소나무 군락지라고 합니다. 각 지역 소방관, 공무원, 자원봉사자, 산림청 등 많은 분들이 고생하고 계시더라구요. 군용헬기가 물을 퍼 나르고 군자동차도 보이고 군인들도 많이 보이구요. 지역내 엄마들은 가정내 마스크, 핫팩 등을 모아 전달하고 간식거리를 사모아 기부하기도 하고 주말이라 관심이 많았지만 이제는 평일이라 봉사자분들도 많이 안 계실꺼라네요. 그냥 그렇다구요. ㅠㅠ 슬퍼요."
N,이게다 tv때문입니다.저양반tv에 안나왔으면 이런쇼를안할탠데 안타갑네요
N,의협심이 있는건 좋은데 행동이나 말은 여전히 좀 무식하게 하는듯. 당연히 어려운 결정에 칭찬은 해주겠지만 자기는 전투에 참여해서 멋있는 인생의 승리자고 너같이 참여 못하는 사람들은 인생의 패배자라는 무식한논리로 으시대지만 마라. 모든 사람이 너처럼 전투용 일을 하는 사람들이 아니다.
P,몸이나 성히 돌아와라.
P,와 쉽지 않은데
P,관종이라고 욕하지 마라. 남을 위해 목숨 거는 사람은 진짜다.
P,와~ 말이필요없네요 희생정신에 경의를 표합니다진심이 느껴지는 모습
P,살아서 돌아오면 모든걸 용서한다!
P,난 이근의 이런 깡이 좋더라 이번이 젤 멋있다.. 제발 무사하게 돌아오시길..
P,무사귀환 하시길 바랍니다
P,와 대단하다..
N,개인적인건 자유지만 국제정세상 미국이나 다른서방국이 즉각 투입안하는것을 생각해라!3차세계대전 일어나면 우짤라고? 평화1순위.경제적 제제가 최고!
N,가만히 계시지 .. 우리나라 재난에나 나서주시지 그럴거면
P,비겁한 미국넘들
N,걍 이런말말고 조용히 댕겨오시게
P,캬~~근디 이분 누규? 멋져부러요!!!울처럼 주디만 나불거리는 인간들과는 달리 행동으로 보여줘뿌네요! 우크라이나 파이팅! 이근 파이팅! 꼭 살아서 돌아오삼!
P,뉴스타파 몸통 터졌어요~제보한 기자분 감사 감사합니다
P,이런 훌륭한 분이 코인장사꾼 가세연한테 괴롭힘 당한게 너무 화난다.
N,북한과 전쟁나면 도움요청 안할거 같냐?
P,돌아오면 평양도 한번 다녀와라.
P,전과자도 대통령후보하는세상인데 무슨 처벌이냐
P,무사히 돌아오시길!! 멋집니다!
P,상남자네..무사히 돌아오길
P,멋있네요… 어찌됐든…
N,영웅심이 당신을 추하게 만든다 군인정신은 국가를 위해 존재하지 자신의 전투력 측정을 엉뚱한곳에서 하다 포로가 되서 국가를 피곤하게 하면 군인들 명예는 다죽는다
P,멋지네 상남자야
P,멋짐
N,가서 오지마라
P,상남자
N,흔한 유튜버의 보여주기식 행보 진실성이었다면 오른손이 한일을 왼손이 모르게끔 실천했겠지
P,음 일단 말들이 많을수 있어요 용기엔 박수를 보내드립니다~
N,강원도로 가시지
P,행동으로 보여주는 진정한 용기에 대단합니다.몸 건강히 무사하고 고국으로 돌아오시길 기도합니다.
P,열심히 싸우고 와라.ㅋㅋㅋ
P,살아돌아와라 !!!!!!
N,불이나 끄러가라
N,ㅋㅋㅋㅋㅋㅋ관종짓하고 있네. 촬영팀도 간다면서? 유튜브 조회수 달달하다~ 실전 경험도 없는 인간이 뭘 할수 있을것 같냐? 라면이나 끓여먹고 오겠지
P,멋지다.부디 몸건강히 승리하고 오세요!!
N,하지말라면 좀 하지말아야지 외교적 문제 생김 국민들세금써가며 또 러시아랑 협의해야하잖아
N,죽고싶어서 환장했나 성재기가 갑자기 눈에 아른거리네..
P,멋디다. 문가는 의용군 ㅗㅁ집해서 보내라..
N,산불이나 끄러 좀 가지 거기도 폭탄만 안떨어졌지 전쟁터만큼이나 피해가 크던데
P,우크라이나에 평화를 돌려주시고 무사히돌아오세요 돌아오셔서 처벌달갑게 받으시고 홧팅입니다
N,돕지마세요..유럽..미국들과 전쟁으로 할께말께라고 하고 있는데..바로 음모론문제이네요
P,무조건 멋있다 대단하다 진짜 남자다 김용호 넌 진짜 어휴
P,건강히 돌아오세요당신에 용기에 응원합니다 기다리는 가족과 국민들이 있으니 꼭 건강하세요
N,"사전투표는 하고 간거냐? 첫번째가 내집안 살림이고 다음이 주위 돌보는 거다,,"
P,목숨을 담보로 처벌각오하고 행동으로 옮기는 사람이 몇이나 되겠나. 무사히 살아서 돌아오길 바랄뿐.
N,개인적인일로 만들것이지 뉴스에 왜나오게하누
P,대단하세요
P,꼭 살아서 돌아오세요 응원합니다~~^^
N,철부지
P,재능을 위험에 처한 사람들을 위해 쓰는 이근!! 훌륭하다!
P,개멋지네 아가리파이터와는 급이 다르다 살아서 와라 이근
P,꼭이기고 돌아오세요 건강하세요 당신들를믿습니다
P,정말 이근대위 멋지십니다~ 말로만이 아닌 실제 행동으로 보여주시네요~ 꼭 좋은 결과로 돌아오시길 기원합니다♡♡♡
P,와 강철부대 진짜 가네 ㄷㄷㄷ
P,부정적으로만 글쓰지말고 긍정적으로 무사귀환을 기도합시다
N,전형적인 기회주의 좀비. 찌라시에 떠벌리는 것부터가 다른 목적이 있다는 거지. 여하튼 뻘갱이 좀비들은 악이다..
N,참 내나라 걱정부터 해야하는거 아닌가?돌아오지말고 거기에 뼈를 묻으시오
N,미국도 우리나라도 왜 대놓고 우크라이나를 돕지 못하는 이유가 있을텐데 세계가 복잡다양하게 얽혀 있어 앞에서 못하고 뒤에서 물밑작업으로 조용히 하는 이유가 있을텐데 굳이 모든걸 오픈하고 가는 이유는 뭡니까? 암튼 팀원 모두 무사하시길 바랍니다.
P,용기있네요 무사히 돌아오길 바랍니다
N,굳이 사진과 글 공식적인 곳에 꼭 남기며 갔어야 했는지 ㅠ
P,대단하네 꼭 승리하시고 돌아오시길 바래요
P,"외교적으로는 복잡한 일이지만,평화를 사랑하는 님의 숭고한 행동에 경의를 표합니다~"
N,산불날 한국에서 도왔으면 더빛을봤을거다.우크라이나는 좀 오버였다.
N,중2병이 중2때 오는것도 축복이다.
